"","season","PlotID","Source","ElapsedTimeSinceRunoffStarted_Minutes","data","detection level","method"
"1622","D","412","C","30-T2","3","BDL","CampylobacterCulturable_MPNPer100ml"
"1623","D","412","C","T2","3","BDL","CampylobacterCulturable_MPNPer100ml"
"1624","D","501","X","30-T2","3","BDL","CampylobacterCulturable_MPNPer100ml"
"1625","D","501","X","T2","3","BDL","CampylobacterCulturable_MPNPer100ml"
"1626","D","502","S","30-T2","3","BDL","CampylobacterCulturable_MPNPer100ml"
"1627","D","502","S","T2","3","BDL","CampylobacterCulturable_MPNPer100ml"
"1628","D","503","C","30-T2","3","BDL","CampylobacterCulturable_MPNPer100ml"
"1629","D","503","C","T2","3","BDL","CampylobacterCulturable_MPNPer100ml"
"1630","D","504","X","30-T2","3","BDL","CampylobacterCulturable_MPNPer100ml"
"1631","D","504","X","T2","3","BDL","CampylobacterCulturable_MPNPer100ml"
"1632","D","101","S","30-T2",NA,"ANP","X"
"1633","D","101","S","T2",NA,"ANP","X"
"1634","D","102","P","30-T2",NA,"ANP","X"
"1635","D","102","P","T2",NA,"ANP","X"
"1636","D","105","X","30-T2",NA,"ANP","X"
"1637","D","105","X","T2",NA,"ANP","X"
"1638","D","106","P","30-T2",NA,"ANP","X"
"1639","D","106","P","T2",NA,"ANP","X"
"1640","D","107","C","30-T2",NA,"ANP","X"
"1641","D","107","C","T2",NA,"ANP","X"
"1642","D","108","P","30-T2",NA,"ANP","X"
"1643","D","108","P","T2",NA,"ANP","X"
"1644","D","109","C","30-T2",NA,"ANP","X"
"1645","D","109","C","T2",NA,"ANP","X"
"1646","D","110","X","30-T2",NA,"ANP","X"
"1647","D","110","X","T2",NA,"ANP","X"
"1648","D","111","S","30-T2",NA,"ANP","X"
"1649","D","111","S","T2",NA,"ANP","X"
"1650","D","112","P","30-T2",NA,"ANP","X"
"1651","D","112","P","T2",NA,"ANP","X"
"1652","D","201","P","30-T2",NA,"ANP","X"
"1653","D","201","P","T2",NA,"ANP","X"
"1654","D","202","S","30-T2",NA,"ANP","X"
"1655","D","202","S","T2",NA,"ANP","X"
"1656","D","203","P","30-T2",NA,"ANP","X"
"1657","D","203","P","T2",NA,"ANP","X"
"1658","D","204","X","30-T2",NA,"ANP","X"
"1659","D","204","X","T2",NA,"ANP","X"
"1660","D","205","C","30-T2",NA,"ANP","X"
"1661","D","205","C","T2",NA,"ANP","X"
"1662","D","206","P","30-T2",NA,"ANP","X"
"1663","D","206","P","T2",NA,"ANP","X"
"1664","D","209","C","30-T2",NA,"ANP","X"
"1665","D","209","C","T2",NA,"ANP","X"
"1666","D","210","S","30-T2",NA,"ANP","X"
"1667","D","210","S","T2",NA,"ANP","X"
"1668","D","307","C","30-T2",NA,"ANP","X"
"1669","D","307","C","T2",NA,"ANP","X"
"1670","D","308","X","30-T2",NA,"ANP","X"
"1671","D","308","X","T2",NA,"ANP","X"
"1672","D","401","S","30-T2",NA,"ANP","X"
"1673","D","401","S","T2",NA,"ANP","X"
"1674","D","402","X","30-T2",NA,"ANP","X"
"1675","D","402","X","T2",NA,"ANP","X"
"1676","D","403","C","30-T2",NA,"ANP","X"
"1677","D","403","C","T2",NA,"ANP","X"
"1678","D","404","P","30-T2",NA,"ANP","X"
"1679","D","404","P","T2",NA,"ANP","X"
"1680","D","405","X","30-T2",NA,"ANP","X"
"1681","D","405","X","T2",NA,"ANP","X"
"1682","D","406","S","30-T2",NA,"ANP","X"
"1683","D","406","S","T2",NA,"ANP","X"
"1684","D","407","X","30-T2",NA,"ANP","X"
"1685","D","407","X","T2",NA,"ANP","X"
"1686","D","408","P","30-T2",NA,"ANP","X"
"1687","D","408","P","T2",NA,"ANP","X"
"1688","D","409","C","30-T2",NA,"ANP","X"
"1689","D","409","C","T2",NA,"ANP","X"
"1690","D","410","S","30-T2",NA,"ANP","X"
"1691","D","410","S","T2",NA,"ANP","X"
"1692","D","411","S","30-T2",NA,"ANP","X"
"1693","D","411","S","T2",NA,"ANP","X"
"1694","D","412","C","30-T2",NA,"ANP","X"
"1695","D","412","C","T2",NA,"ANP","X"
"1696","D","501","X","30-T2",NA,"ANP","X"
"1697","D","501","X","T2",NA,"ANP","X"
"1698","D","502","S","30-T2",NA,"ANP","X"
"1699","D","502","S","T2",NA,"ANP","X"
"1700","D","503","C","30-T2",NA,"ANP","X"
"1701","D","503","C","T2",NA,"ANP","X"
"1702","D","504","X","30-T2",NA,"ANP","X"
"1703","D","504","X","T2",NA,"ANP","X"
"1704","D","403","C","15",NA,"ANP","ClostridiumCulturable_TSCF_CFUPer100ml"
"1705","D","403","C","30-T2",NA,"ANP","ClostridiumCulturable_TSCF_CFUPer100ml"
"1706","D","403","C","T2",NA,"ANP","ClostridiumCulturable_TSCF_CFUPer100ml"
"1707","D","404","P","30-T2",NA,"ANP","ClostridiumCulturable_TSCF_CFUPer100ml"
"1708","D","409","C","15",NA,"ANP","ClostridiumCulturable_TSCF_CFUPer100ml"
"1709","D","409","C","30-T2",NA,"ANP","ClostridiumCulturable_TSCF_CFUPer100ml"
"1710","D","409","C","T2",NA,"ANP","ClostridiumCulturable_TSCF_CFUPer100ml"
"1711","D","410","S","30-T2",NA,"ANP","ClostridiumCulturable_TSCF_CFUPer100ml"
"1712","D","101","S","15","148","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1713","D","101","S","30-T2","1330","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1714","D","101","S","T2","896.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1715","D","102","P","15","110","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1716","D","102","P","30-T2","150.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1717","D","102","P","T2","82.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1718","D","105","X","15","3","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1719","D","105","X","30-T2","1.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1720","D","105","X","T2","2","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1721","D","106","P","15","284.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1722","D","106","P","30-T2","182","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1723","D","106","P","T2","130.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1724","D","107","C","15","10.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1725","D","107","C","30-T2","6.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1726","D","107","C","T2","7","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1727","D","108","P","15","188.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1728","D","108","P","30-T2","171.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1729","D","108","P","T2","87.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1730","D","109","C","15","53.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1731","D","109","C","30-T2","123.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1732","D","109","C","T2","84.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1733","D","110","X","15","235.75","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1734","D","110","X","30-T2","154.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1735","D","110","X","T2","79.83","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1736","D","111","S","15","151.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1737","D","111","S","30-T2","132.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1738","D","111","S","T2","64.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1739","D","112","P","15","134","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1740","D","112","P","30-T2","129.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1741","D","112","P","T2","83.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1742","D","201","P","15","384.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1743","D","201","P","30-T2","322.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1744","D","201","P","T2","256","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1745","D","202","S","15","36.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1746","D","202","S","30-T2","621.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1747","D","202","S","T2","370","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1748","D","203","P","15","184.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1749","D","203","P","30-T2","126.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1750","D","203","P","T2","359.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1751","D","204","X","15","111.17","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1752","D","204","X","30-T2","107.5","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1753","D","204","X","T2","80","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1754","D","205","C","15","149.17","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1755","D","205","C","30-T2","150","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1756","D","205","C","T2","96.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1757","D","206","P","30-T2","357.5","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1758","D","206","P","T2","280.83","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1759","D","209","C","15","20","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1760","D","209","C","30-T2","11.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1761","D","209","C","T2","153.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1762","D","210","S","15","660","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1763","D","210","S","30-T2","236.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1764","D","210","S","T2","425.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1765","D","307","C","15","35","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1766","D","307","C","30-T2","42.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1767","D","307","C","T2","23.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1768","D","308","X","15","17.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1769","D","308","X","30-T2","6.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1770","D","308","X","T2","16.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1771","D","401","S","15","980.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1772","D","401","S","30-T2","1058","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1773","D","401","S","T2","1007.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1774","D","402","X","15","77.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1775","D","402","X","30-T2","97.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1776","D","402","X","T2","133.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1777","D","404","P","15","3.64","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1778","D","404","P","T2","20","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1779","D","405","X","15","78.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1780","D","405","X","30-T2","64.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1781","D","405","X","T2","119.5","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1782","D","406","S","15","11.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1783","D","406","S","30-T2","1068","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1784","D","406","S","T2","553.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1785","D","407","X","15","8.83","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1786","D","407","X","30-T2","7.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1787","D","407","X","T2","9.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1788","D","408","P","15","12.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1789","D","408","P","T2","91.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1790","D","409","C","T2","0.13","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1791","D","410","S","15","21.6","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1792","D","410","S","T2","7.87","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1793","D","411","S","15","237.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1794","D","411","S","30-T2","221.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1795","D","411","S","T2","201.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1796","D","412","C","15","52.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1797","D","412","C","30-T2","2","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1798","D","412","C","T2","6.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1799","D","501","X","15","71.83","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1800","D","501","X","30-T2","74.83","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1801","D","501","X","T2","83.17","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1802","D","502","S","15","301","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1803","D","502","S","30-T2","202.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1804","D","502","S","T2","179.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1805","D","503","C","15","1.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1806","D","503","C","30-T2","0.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1807","D","503","C","T2","1.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1808","D","504","X","15","149.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1809","D","504","X","30-T2","125.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1810","D","504","X","T2","135.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml"
"1811","D","102","P","30-T2",NA,"ANP","Crypto_OocystsPer100ml"
"1812","D","102","P","T2",NA,"ANP","Crypto_OocystsPer100ml"
"1813","D","106","P","30-T2",NA,"ANP","Crypto_OocystsPer100ml"
"1814","D","106","P","T2",NA,"ANP","Crypto_OocystsPer100ml"
"1815","D","108","P","30-T2",NA,"ANP","Crypto_OocystsPer100ml"
"1816","D","108","P","T2",NA,"ANP","Crypto_OocystsPer100ml"
"1817","D","112","P","30-T2",NA,"ANP","Crypto_OocystsPer100ml"
"1818","D","112","P","T2",NA,"ANP","Crypto_OocystsPer100ml"
"1819","D","201","P","30-T2",NA,"ANP","Crypto_OocystsPer100ml"
"1820","D","201","P","T2",NA,"ANP","Crypto_OocystsPer100ml"
"1821","D","203","P","30-T2",NA,"ANP","Crypto_OocystsPer100ml"
"1822","D","203","P","T2",NA,"ANP","Crypto_OocystsPer100ml"
"1823","D","206","P","30-T2",NA,"ANP","Crypto_OocystsPer100ml"
"1824","D","206","P","T2",NA,"ANP","Crypto_OocystsPer100ml"
"1825","D","403","C","30-T2",NA,"ANP","Crypto_OocystsPer100ml"
"1826","D","403","C","T2",NA,"ANP","Crypto_OocystsPer100ml"
"1827","D","404","P","30-T2",NA,"ANP","Crypto_OocystsPer100ml"
"1828","D","404","P","T2",NA,"ANP","Crypto_OocystsPer100ml"
"1829","D","408","P","30-T2",NA,"ANP","Crypto_OocystsPer100ml"
"1830","D","408","P","T2",NA,"ANP","Crypto_OocystsPer100ml"
"1831","D","409","C","30-T2",NA,"ANP","Crypto_OocystsPer100ml"
"1832","D","409","C","T2",NA,"ANP","Crypto_OocystsPer100ml"
"1833","D","410","S","15",NA,"ANP","Crypto_OocystsPer100ml"
"1834","D","410","S","30-T2",NA,"ANP","Crypto_OocystsPer100ml"
"1835","D","101","S","30-T2","4666666.7","WR","Crypto_OocystsPer100ml"
"1836","D","101","S","T2","2600000","WR","Crypto_OocystsPer100ml"
"1837","D","105","X","30-T2","1.1","WR","Crypto_OocystsPer100ml"
"1838","D","105","X","T2","1.1","WR","Crypto_OocystsPer100ml"
"1839","D","107","C","30-T2","9.8","WR","Crypto_OocystsPer100ml"
"1840","D","107","C","T2","23.5","WR","Crypto_OocystsPer100ml"
"1841","D","109","C","30-T2","504000","WR","Crypto_OocystsPer100ml"
"1842","D","109","C","T2","370000","WR","Crypto_OocystsPer100ml"
"1843","D","110","X","30-T2","132.2","WR","Crypto_OocystsPer100ml"
"1844","D","110","X","T2","193.3","WR","Crypto_OocystsPer100ml"
"1845","D","111","S","30-T2","1512.5","WR","Crypto_OocystsPer100ml"
"1846","D","111","S","T2","666.7","WR","Crypto_OocystsPer100ml"
"1847","D","202","S","30-T2","26400","WR","Crypto_OocystsPer100ml"
"1848","D","202","S","T2","5440","WR","Crypto_OocystsPer100ml"
"1849","D","204","X","30-T2","1.3","WR","Crypto_OocystsPer100ml"
"1850","D","204","X","T2","1.1","WR","Crypto_OocystsPer100ml"
"1851","D","205","C","30-T2","974000","WR","Crypto_OocystsPer100ml"
"1852","D","205","C","T2","532000","WR","Crypto_OocystsPer100ml"
"1853","D","209","C","30-T2","8.3","WR","Crypto_OocystsPer100ml"
"1854","D","209","C","T2","123.5","WR","Crypto_OocystsPer100ml"
"1855","D","210","S","30-T2","966.7","WR","Crypto_OocystsPer100ml"
"1856","D","210","S","T2","1364.9","WR","Crypto_OocystsPer100ml"
"1857","D","307","C","30-T2","1000","WR","Crypto_OocystsPer100ml"
"1858","D","307","C","T2","558.8","WR","Crypto_OocystsPer100ml"
"1859","D","308","X","30-T2","1.5","WR","Crypto_OocystsPer100ml"
"1860","D","308","X","T2","1.1","WR","Crypto_OocystsPer100ml"
"1861","D","401","S","30-T2","11560","WR","Crypto_OocystsPer100ml"
"1862","D","401","S","T2","11480","WR","Crypto_OocystsPer100ml"
"1863","D","402","X","30-T2","5.7","WR","Crypto_OocystsPer100ml"
"1864","D","402","X","T2","1.3","WR","Crypto_OocystsPer100ml"
"1865","D","405","X","30-T2","1.7","WR","Crypto_OocystsPer100ml"
"1866","D","405","X","T2","2.2","WR","Crypto_OocystsPer100ml"
"1867","D","406","S","30-T2","2066666.7","WR","Crypto_OocystsPer100ml"
"1868","D","406","S","T2","1866666.7","WR","Crypto_OocystsPer100ml"
"1869","D","407","X","30-T2","2.2","WR","Crypto_OocystsPer100ml"
"1870","D","407","X","T2","1.1","WR","Crypto_OocystsPer100ml"
"1871","D","410","S","T2","580","WR","Crypto_OocystsPer100ml"
"1872","D","411","S","30-T2","347.7","WR","Crypto_OocystsPer100ml"
"1873","D","411","S","T2","163.9","WR","Crypto_OocystsPer100ml"
"1874","D","412","C","30-T2","162000","WR","Crypto_OocystsPer100ml"
"1875","D","412","C","T2","228000","WR","Crypto_OocystsPer100ml"
"1876","D","501","X","30-T2","1.3","WR","Crypto_OocystsPer100ml"
"1877","D","501","X","T2","1.7","WR","Crypto_OocystsPer100ml"
"1878","D","502","S","30-T2","45263.2","WR","Crypto_OocystsPer100ml"
"1879","D","502","S","T2","84666.7","WR","Crypto_OocystsPer100ml"
"1880","D","503","C","30-T2","7.5","WR","Crypto_OocystsPer100ml"
"1881","D","503","C","T2","18.2","WR","Crypto_OocystsPer100ml"
"1882","D","504","X","30-T2","1.3","WR","Crypto_OocystsPer100ml"
"1883","D","504","X","T2","10","WR","Crypto_OocystsPer100ml"
"1884","D","101","S","30-T2","150000","WR","EColi0157Culturable_MPNPer100ml"
"1885","D","101","S","T2","960","WR","EColi0157Culturable_MPNPer100ml"
"1886","D","102","P","30-T2",NA,"WR","EColi0157Culturable_MPNPer100ml"
"1887","D","102","P","T2",NA,"WR","EColi0157Culturable_MPNPer100ml"
"1888","D","105","X","30-T2","3","BDL","EColi0157Culturable_MPNPer100ml"
"1889","D","105","X","T2","3","BDL","EColi0157Culturable_MPNPer100ml"
"1890","D","106","P","30-T2",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"1891","D","106","P","T2",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"1892","D","107","C","30-T2","210","WR","EColi0157Culturable_MPNPer100ml"
"1893","D","107","C","T2","1100","TNTC","EColi0157Culturable_MPNPer100ml"
"1894","D","108","P","30-T2",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"1895","D","108","P","T2",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"1896","D","109","C","30-T2","5200","WR","EColi0157Culturable_MPNPer100ml"
"1897","D","109","C","T2","36000","WR","EColi0157Culturable_MPNPer100ml"
"1898","D","110","X","30-T2","240","WR","EColi0157Culturable_MPNPer100ml"
"1899","D","110","X","T2","1100","TNTC","EColi0157Culturable_MPNPer100ml"
"1900","D","111","S","30-T2","35","WR","EColi0157Culturable_MPNPer100ml"
"1901","D","111","S","T2","21","WR","EColi0157Culturable_MPNPer100ml"
"1902","D","112","P","30-T2",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"1903","D","112","P","T2",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"1904","D","201","P","30-T2",NA,"ANP","EColi0157Culturable_MPNPer100ml"
"1905","D","201","P","T2",NA,"ANP","EColi0157Culturable_MPNPer100ml"
