"","PlotID","season","Source","ElapsedTimeSinceRunoffStarted_Minutes","data","detection level","method","day","week"
"2710","203","C","P","60","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",2,0
"2711","203","D","P","10","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",2,0
"2712","203","B","P","T2","1402222.222","WR","EColi0157SurrogateCulturable_CFUPer100ml",2,0
"2713","203","A","P","15","0","BDL","ClostridiumCulturable_TSCF_CFUPer100ml",2,0
"2714","203","A","P","5","78480","WR","TotalColiformsCulturableColilert_MPNPer100ml",2,0
"2715","203","A","P","10","34410","WR","TotalColiformsCulturableColilert_MPNPer100ml",2,0
"2716","203","B","P","30-T",NA,"ANP","Ecoli_eae_GUPer100ml",2,0
"2717","203","B","P","T1","200","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2718","203","C","P","T2",NA,"ANP","SalmonellaQPCR_GUPer100ml",2,0
"2719","203","A","P","T2",NA,"ANP","Crypto_OocystsPer100ml",2,0
"2720","203","C","P","15",NA,"ANP","SalmonellaQPCR_GUPer100ml",2,0
"2721","203","D","P","15","184.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml",2,0
"2722","203","C","P","15","69","WR","ClostridiumCulturable_TSCF_CFUPer100ml",2,0
"2723","203","C","P","15",NA,"ANP","ClostridiumCulturable_CFUPer100ml",2,0
"2724","203","C","P","T2",NA,"ANP","EColiSTX1_GUPer100ml",2,0
"2725","203","B","P","30-T","2368333.333","WR","EColi0157SurrogateCulturable_CFUPer100ml",2,0
"2726","203","B","P","30-T",NA,"ANP","EColiSTX2_GUPer100ml",2,0
"2727","203","A","P","T2",NA,"ANP","EColiSTX2_GUPer100ml",2,0
"2728","203","C","P","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",2,0
"2729","203","A","P","30","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",2,0
"2730","203","B","P","60",NA,"ANP","enterococciQPCR_GU100ML",2,0
"2731","203","B","P","30",NA,"ANP","enterococciQPCR_GU100ML",2,0
"2732","203","A","P","T1","210000","WR","enterococciCulturableMEI_CFUPer100ML",2,0
"2733","203","D","P","30-T1","50000","WR","enterococciCulturableMEI_CFUPer100ML",2,0
"2734","203","C","P","30-T2",NA,"ANP","EColiSTX1_GUPer100ml",2,0
"2735","203","B","P","T2","33","WR","ClostridiumCulturable_CFUPer100ml",2,0
"2736","203","C","P","60","198630","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2737","203","D","P","T2",NA,"ANP","X",2,0
"2738","203","C","P","T1","241960","TNTC","EColiCulturableColilert_MPNPer100ML",2,0
"2739","203","D","P","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",2,0
"2740","203","D","P","10",NA,"ANP","X",2,0
"2741","203","D","P","30-T2","2850000","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",2,0
"2742","203","A","P","T2","54","BDL","Campylobacter_GUPer100ml",2,0
"2743","203","D","P","30-T2",NA,"ANP","Crypto_OocystsPer100ml",2,0
"2744","203","A","P","60","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",2,0
"2745","203","A","P","60","136500","WRC","enterococciCulturableMEI_CFUPer100ML",2,0
"2746","203","C","P","30-T2",NA,"ANP","Crypto_OocystsPer100ml",2,0
"2747","203","B","P","60","179.6","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2748","203","B","P","30-T","74","WR","ClostridiumCulturable_CFUPer100ml",2,0
"2749","203","B","P","T1","1300","WR","enterococciCulturableMEI_CFUPer100ML",2,0
"2750","203","C","P","T2",NA,"ANP","Giardia_CystsPer100ml",2,0
"2751","203","D","P","30-T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",2,0
"2752","203","D","P","T2",NA,"ANP","asdf",2,0
"2753","203","C","P","30-T2",NA,"ANP","EColiSTX2_GUPer100ml",2,0
"2754","203","C","P","5","40000","WRC","enterococciCulturableMEI_CFUPer100ML",2,0
"2755","203","D","P","60","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",2,0
"2756","203","D","P","T1","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",2,0
"2757","203","B","P","20",NA,"ANP","enterococciQPCR_GU100ML",2,0
"2758","203","D","P","20","54000","WRC","enterococciCulturableMEI_CFUPer100ML",2,0
"2759","203","D","P","30","49000","WR","enterococciCulturableMEI_CFUPer100ML",2,0
"2760","203","B","P","5","241960","WR","TotalColiformsCulturableColilert_MPNPer100ml",2,0
"2761","203","B","P","T1","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",2,0
"2762","203","B","P","20","241960","WR","TotalColiformsCulturableColilert_MPNPer100ml",2,0
"2763","203","C","P","20","241960","TNTC","EColiCulturableColilert_MPNPer100ML",2,0
"2764","203","A","P","30-T",NA,"ANP","EColiSTX1_GUPer100ml",2,0
"2765","203","C","P","15",NA,"ANP","EColi0157SurrogateCulturable_CFUPer100ml",2,0
"2766","203","C","P","20",NA,"ANP","enterococciQPCR_GU100ML",2,0
"2767","203","C","P","10",NA,"ANP","enterococciQPCR_GU100ML",2,0
"2768","203","C","P","T2",NA,"ANP","Ecoli_eae_GUPer100ml",2,0
"2769","203","A","P","30-T","21","WR","CampylobacterCulturable_MPNPer100ml",2,0
"2770","203","C","P","10","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",2,0
"2771","203","C","P","30","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",2,0
"2772","203","C","P","30-T1","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",2,0
"2773","203","D","P","T1","80.1","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2774","203","B","P","10","241960","WR","TotalColiformsCulturableColilert_MPNPer100ml",2,0
"2775","203","B","P","15","83","WR","ClostridiumCulturable_CFUPer100ml",2,0
"2776","203","C","P","T1","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",2,0
"2777","203","D","P","T1","31000","WR","enterococciCulturableMEI_CFUPer100ML",2,0
"2778","203","D","P","30-T2",NA,"ANP","EColi0157Culturable_MPNPer100ml",2,0
"2779","203","C","P","T2",NA,"ANP","EColiSTX2_GUPer100ml",2,0
"2780","203","A","P","T2",NA,"ANP","EColi0157Culturable_MPNPer100ml",2,0
"2781","203","A","P","30-T",NA,"ANP","EColiSTX2_GUPer100ml",2,0
"2782","203","D","P","T2","359.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml",2,0
"2783","203","A","P","20","420000","WR","enterococciCulturableMEI_CFUPer100ML",2,0
"2784","203","A","P","30-T",NA,"ANP","Crypto_OocystsPer100ml",2,0
"2785","203","C","P","T2",NA,"ANP","Crypto_OocystsPer100ml",2,0
"2786","203","C","P","30-T2",NA,"ANP","SalmonellaQPCR_GUPer100ml",2,0
"2787","203","A","P","30-T",NA,"ANP","Giardia_CystsPer100ml",2,0
"2788","203","B","P","20","611.1","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2789","203","B","P","10","272","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2790","203","D","P","T2",NA,"ANP","X",2,0
"2791","203","C","P","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",2,0
"2792","203","A","P","30-T","651","BDL","SalmonellaQPCR_GUPer100ml",2,0
"2793","203","A","P","T2",NA,"ANP","EColiSTX1_GUPer100ml",2,0
"2794","203","D","P","10","75.95","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2795","203","D","P","T2",NA,"ANP","EColi0157SurrogateCulturable_CFUPer100ml",2,0
"2796","203","B","P","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",2,0
"2797","203","D","P","10","99000","WRC","enterococciCulturableMEI_CFUPer100ML",2,0
"2798","203","C","P","T2",NA,"ANP","Campylobacter_GUPer100ml",2,0
"2799","203","D","P","T2",NA,"ANP","Giardia_CystsPer100ml",2,0
"2800","203","B","P","30-T","1100000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",2,0
"2801","203","B","P","30-T","66.6","BDL","Campylobacter_GUPer100ml",2,0
"2802","203","A","P","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",2,0
"2803","203","A","P","T2",NA,"ANP","Ecoli_eae_GUPer100ml",2,0
"2804","203","D","P","30-T2",NA,"ANP","X",2,0
"2805","203","A","P","30-T",NA,"ANP","Ecoli_eae_GUPer100ml",2,0
"2806","203","C","P","5","129970","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2807","203","B","P","30-T","638","WR","ClostridiumCulturable_TSCF_CFUPer100ml",2,0
"2808","203","C","P","T2",NA,"ANP","EColi0157SurrogateCulturable_CFUPer100ml",2,0
"2809","203","C","P","30-T2","0","ANP","EColi0157Culturable_MPNPer100ml",2,0
"2810","203","C","P","30-T2","550","WR","ClostridiumCulturable_TSCF_CFUPer100ml",2,0
"2811","203","D","P","30",NA,"ANP","X",2,0
"2812","203","B","P","10","6000","WR","enterococciCulturableMEI_CFUPer100ML",2,0
"2813","203","B","P","20","2300","WR","enterococciCulturableMEI_CFUPer100ML",2,0
"2814","203","B","P","60","6000","WR","enterococciCulturableMEI_CFUPer100ML",2,0
"2815","203","C","P","T2",NA,"ANP","ClostridiumCulturable_CFUPer100ml",2,0
"2816","203","A","P","60","38730","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2817","203","A","P","5","13750","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2818","203","D","P","60","31000","WR","enterococciCulturableMEI_CFUPer100ML",2,0
"2819","203","C","P","15",NA,"ANP","EColiSTX2_GUPer100ml",2,0
"2820","203","D","P","T2",NA,"ANP","EColi0157Culturable_MPNPer100ml",2,0
"2821","203","A","P","30-T",NA,"ANP","EColi0157Culturable_MPNPer100ml",2,0
"2822","203","A","P","T1","54750","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2823","203","D","P","30","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",2,0
"2824","203","A","P","30","550000","WR","enterococciCulturableMEI_CFUPer100ML",2,0
"2825","203","B","P","5",NA,"ANP","enterococciQPCR_GU100ML",2,0
"2826","203","B","P","10",NA,"ANP","enterococciQPCR_GU100ML",2,0
"2827","203","D","P","30-T1","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",2,0
"2828","203","B","P","30-T","3","BDL","EColi0157Culturable_MPNPer100ml",2,0
"2829","203","A","P","T2","3","BDL","CampylobacterCulturable_MPNPer100ml",2,0
"2830","203","D","P","5","69500","WRC","enterococciCulturableMEI_CFUPer100ML",2,0
"2831","203","A","P","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",2,0
"2832","203","C","P","10","241960","TNTC","EColiCulturableColilert_MPNPer100ML",2,0
"2833","203","A","P","T2","54","BDL","SalmonellaQPCR_GUPer100ml",2,0
"2834","203","D","P","30-T2",NA,"ANP","EColi0157SurrogateCulturable_CFUPer100ml",2,0
"2835","203","B","P","30-T","100","BDL","CampylobactersppSimplatesCulturable_MPNPer100ml",2,0
"2836","203","C","P","30-T2",NA,"ANP","EColi0157SurrogateCulturable_CFUPer100ml",2,0
"2837","203","D","P","T2",NA,"ANP","asdf",2,0
"2838","203","C","P","15",NA,"ANP","Campylobacter_GUPer100ml",2,0
"2839","203","D","P","30-T2",NA,"ANP","asdf",2,0
"2840","203","B","P","30-T","3","BDL","CampylobacterCulturable_MPNPer100ml",2,0
"2841","203","B","P","30","32000","WR","enterococciCulturableMEI_CFUPer100ML",2,0
"2842","203","B","P","5","255.4","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2843","203","A","P","30","25890","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2844","203","A","P","15","0","BDL","ClostridiumCulturable_mCP_CFUPer100ml",2,0
"2845","203","C","P","30","141360","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2846","203","C","P","30-T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",2,0
"2847","203","B","P","15","1094","WR","ClostridiumCulturable_TSCF_CFUPer100ml",2,0
"2848","203","D","P","30-T2",NA,"ANP","asdf",2,0
"2849","203","B","P","T2","100","BDL","CampylobactersppSimplatesCulturable_MPNPer100ml",2,0
"2850","203","A","P","30-T","3.3","WR","ClostridiumCulturable_mCP_CFUPer100ml",2,0
"2851","203","B","P","30-T","66.6","BDL","EColiSTX1_GUPer100ml",2,0
"2852","203","D","P","30-T1",NA,"ANP","X",2,0
"2853","203","D","P","5",NA,"ANP","X",2,0
"2854","203","B","P","30-T","971375","WR","SalmonellaQPCR_GUPer100ml",2,0
"2855","203","C","P","30","244500","WRC","enterococciCulturableMEI_CFUPer100ML",2,0
"2856","203","D","P","60","76.8","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2857","203","D","P","60",NA,"ANP","X",2,0
"2858","203","C","P","T1","80000","WRC","enterococciCulturableMEI_CFUPer100ML",2,0
"2859","203","C","P","60","407000","WRC","enterococciCulturableMEI_CFUPer100ML",2,0
"2860","203","B","P","T2","185.4","BDL","Campylobacter_GUPer100ml",2,0
"2861","203","C","P","5",NA,"ANP","enterococciQPCR_GU100ML",2,0
"2862","203","D","P","30-T2",NA,"ANP","X",2,0
"2863","203","D","P","30-T2",NA,"ANP","asdf",2,0
"2864","203","D","P","5","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",2,0
"2865","203","D","P","T2","3","BDL","CampylobacterCulturable_MPNPer100ml",2,0
"2866","203","B","P","T2","779240","WR","SalmonellaQPCR_GUPer100ml",2,0
"2867","203","C","P","30-T2",NA,"ANP","Campylobacter_GUPer100ml",2,0
"2868","203","A","P","T1","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",2,0
"2869","203","D","P","T2",NA,"ANP","Crypto_OocystsPer100ml",2,0
"2870","203","C","P","10","110000","WR","enterococciCulturableMEI_CFUPer100ML",2,0
"2871","203","D","P","T1",NA,"ANP","X",2,0
"2872","203","B","P","T2","1100000","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",2,0
"2873","203","C","P","15",NA,"ANP","SalmonellaCulturableWildType_MPNPer100ml",2,0
"2874","203","B","P","T2","3","BDL","CampylobacterCulturable_MPNPer100ml",2,0
"2875","203","D","P","30-T2",NA,"ANP","Giardia_CystsPer100ml",2,0
"2876","203","A","P","20","25890","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2877","203","D","P","20","74.25","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2878","203","D","P","30","75.95","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2879","203","B","P","T2","185.4","BDL","EColiSTX1_GUPer100ml",2,0
"2880","203","C","P","20","20000","WRC","enterococciCulturableMEI_CFUPer100ML",2,0
"2881","203","B","P","30","650.1","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2882","203","C","P","30-T2",NA,"ANP","ClostridiumCulturable_CFUPer100ml",2,0
"2883","203","C","P","60",NA,"ANP","enterococciQPCR_GU100ML",2,0
"2884","203","A","P","10","15290","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2885","203","C","P","T2","3","BDL","CampylobacterCulturable_MPNPer100ml",2,0
"2886","203","C","P","30-T1","1e+05","WRC","enterococciCulturableMEI_CFUPer100ML",2,0
"2887","203","C","P","5","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",2,0
"2888","203","A","P","30-T","643","WR","ClostridiumCulturable_TSCF_CFUPer100ml",2,0
"2889","203","A","P","T2",NA,"ANP","Giardia_CystsPer100ml",2,0
"2890","203","C","P","30-T2",NA,"ANP","Ecoli_eae_GUPer100ml",2,0
"2891","203","A","P","T2","3.3","WR","ClostridiumCulturable_mCP_CFUPer100ml",2,0
"2892","203","D","P","T2","2850000","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",2,0
"2893","203","C","P","30-T2","3","BDL","CampylobacterCulturable_MPNPer100ml",2,0
"2894","203","D","P","5","66","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2895","203","B","P","T2","3","BDL","EColi0157Culturable_MPNPer100ml",2,0
"2896","203","C","P","30-T1",NA,"ANP","enterococciQPCR_GU100ML",2,0
"2897","203","A","P","10","430000","WRC","enterococciCulturableMEI_CFUPer100ML",2,0
"2898","203","C","P","15",NA,"ANP","CampylobacterCulturable_MPNPer100ml",2,0
"2899","203","C","P","30-T2",NA,"ANP","Giardia_CystsPer100ml",2,0
"2900","203","D","P","30-T2","3","BDL","CampylobacterCulturable_MPNPer100ml",2,0
"2901","203","C","P","15","0","ANP","EColi0157Culturable_MPNPer100ml",2,0
"2902","203","D","P","30-T1","79.25","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2903","203","C","P","30-T2","43000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",2,0
"2904","203","C","P","15",NA,"ANP","Crypto_OocystsPer100ml",2,0
"2905","203","C","P","T2","23000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",2,0
"2906","203","C","P","T1",NA,"ANP","enterococciQPCR_GU100ML",2,0
"2907","203","C","P","15",NA,"ANP","Giardia_CystsPer100ml",2,0
"2908","203","D","P","20",NA,"ANP","X",2,0
"2909","203","B","P","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",2,0
"2910","203","C","P","30",NA,"ANP","enterococciQPCR_GU100ML",2,0
"2911","203","C","P","15",NA,"ANP","Ecoli_eae_GUPer100ml",2,0
"2912","203","A","P","T2","23.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml",2,0
"2913","204","D","X","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",2,0
"2914","204","B","X","30-T","666.6666667","WR","EColi0157SurrogateCulturable_CFUPer100ml",2,0
"2915","204","B","X","T1",NA,"ANP","enterococciQPCR_GU100ML",2,0
"2916","204","C","X","15",NA,"ANP","EColiSTX1_GUPer100ml",2,0
"2917","204","B","X","60",NA,"ANP","enterococciQPCR_GU100ML",2,0
"2918","204","B","X","30-T","199","WR","ClostridiumCulturable_TSCF_CFUPer100ml",2,0
"2919","204","A","X","60","51","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2920","204","C","X","T2",NA,"ANP","EColiSTX2_GUPer100ml",2,0
"2921","204","C","X","30-T2","10","BDL","Giardia_CystsPer100ml",2,0
"2922","204","A","X","T1","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",2,0
"2923","204","A","X","15","0","BDL","ClostridiumCulturable_TSCF_CFUPer100ml",2,0
"2924","204","B","X","30-T","100","BDL","CampylobactersppSimplatesCulturable_MPNPer100ml",2,0
"2925","204","D","X","30-T2","0","WR","EColi0157SurrogateCulturable_CFUPer100ml",2,0
"2926","204","B","X","10","0.5","BDL","EColiCulturableColilert_MPNPer100ML",2,0
"2927","204","A","X","60","850","WRC","enterococciCulturableMEI_CFUPer100ML",2,0
"2928","204","D","X","30-T2",NA,"ANP","asdf",2,0
"2929","204","C","X","30-T2",NA,"ANP","EColiSTX1_GUPer100ml",2,0
"2930","204","B","X","20","0.5","BDL","enterococciCulturableMEI_CFUPer100ML",2,0
"2931","204","B","X","20",NA,"ANP","enterococciQPCR_GU100ML",2,0
"2932","204","C","X","T1","52000","WR","enterococciCulturableMEI_CFUPer100ML",2,0
"2933","204","D","X","T2",NA,"ANP","X",2,0
"2934","204","B","X","20","6370","WR","TotalColiformsCulturableColilert_MPNPer100ml",2,0
"2935","204","B","X","10","300","WR","enterococciCulturableMEI_CFUPer100ML",2,0
"2936","204","A","X","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",2,0
"2937","204","B","X","15","1837","WR","ClostridiumCulturable_TSCF_CFUPer100ml",2,0
"2938","204","C","X","30-T1","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",2,0
"2939","204","B","X","10",NA,"ANP","enterococciQPCR_GU100ML",2,0
"2940","204","C","X","T2","3","BDL","EColi0157Culturable_MPNPer100ml",2,0
"2941","204","D","X","T2","0","WR","EColi0157SurrogateCulturable_CFUPer100ml",2,0
"2942","204","C","X","30-T2","0.1","BDL","Crypto_OocystsPer100ml",2,0
"2943","204","B","X","T2","95","BDL","Ecoli_eae_GUPer100ml",2,0
"2944","204","B","X","30-T","0.1","BDL","Crypto_OocystsPer100ml",2,0
"2945","204","C","X","30-T2",NA,"ANP","EColiSTX2_GUPer100ml",2,0
"2946","204","A","X","5","65.5","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2947","204","D","X","30-T2",NA,"ANP","X",2,0
"2948","204","B","X","30-T","23","WR","ClostridiumCulturable_CFUPer100ml",2,0
"2949","204","D","X","30-T1","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",2,0
"2950","204","B","X","20","2","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2951","204","A","X","T1","1400","WRC","enterococciCulturableMEI_CFUPer100ML",2,0
"2952","204","C","X","30-T2","3","BDL","EColi0157Culturable_MPNPer100ml",2,0
"2953","204","A","X","60","101120","WR","TotalColiformsCulturableColilert_MPNPer100ml",2,0
"2954","204","C","X","T2",NA,"ANP","SalmonellaQPCR_GUPer100ml",2,0
"2955","204","C","X","T2",NA,"ANP","EColiSTX1_GUPer100ml",2,0
"2956","204","B","X","10","8160","WR","TotalColiformsCulturableColilert_MPNPer100ml",2,0
"2957","204","B","X","30","4140","WR","TotalColiformsCulturableColilert_MPNPer100ml",2,0
"2958","204","A","X","30","1250","WRC","enterococciCulturableMEI_CFUPer100ML",2,0
"2959","204","C","X","15",NA,"ANP","SalmonellaQPCR_GUPer100ml",2,0
"2960","204","A","X","30-T","108","BDL","EColiSTX2_GUPer100ml",2,0
"2961","204","A","X","30-T","6.7","BDL","Giardia_CystsPer100ml",2,0
"2962","204","C","X","30","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",2,0
"2963","204","A","X","20","101120","WR","TotalColiformsCulturableColilert_MPNPer100ml",2,0
"2964","204","A","X","30","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",2,0
"2965","204","B","X","5","0.5","BDL","enterococciCulturableMEI_CFUPer100ML",2,0
"2966","204","A","X","10","700","WRC","enterococciCulturableMEI_CFUPer100ML",2,0
"2967","204","C","X","60","18600","WRC","enterococciCulturableMEI_CFUPer100ML",2,0
"2968","204","D","X","5","2","WR","EColiCulturableColilert_MPNPer100ML",2,0
"2969","204","A","X","T2","122","BDL","SalmonellaQPCR_GUPer100ml",2,0
"2970","204","C","X","T2","0","WR","EColi0157SurrogateCulturable_CFUPer100ml",2,0
"2971","204","D","X","T1","1155.15","WR","TotalColiformsCulturableColilert_CFUPer100ml",2,0
"2972","204","A","X","T2","6.7","BDL","Giardia_CystsPer100ml",2,0
"2973","204","A","X","T2","122","BDL","EColiSTX2_GUPer100ml",2,0
"2974","204","A","X","30-T","7","BDL","Crypto_OocystsPer100ml",2,0
"2975","204","B","X","5","0.5","BDL","EColiCulturableColilert_MPNPer100ML",2,0
"2976","204","B","X","30-T","205","BDL","SalmonellaQPCR_GUPer100ml",2,0
"2977","204","B","X","5",NA,"ANP","enterococciQPCR_GU100ML",2,0
