"","PlotID","season","Source","ElapsedTimeSinceUnewRunoffStarted_Minutes","data","proxy","detection level","method","detection frequency","type of mictobes","analysis type","amended field","names of microbes","day","week"
"1105","202","C","S","60",46,"46","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","0","Giardia",2,2
"1106","202","B","S","60",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",2,2
"1107","202","A","S","60",140,"140","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",2,2
"1108","202","C","S","60",3600,"3600","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,2
"1109","202","C","S","20",2800,"2800","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,2
"1110","202","A","S","5",142000,"142000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,2
"1111","202","A","S","15",134,"134","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",2,2
"1112","202","B","S","5",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",2,2
"1113","203","A","P","20",25890,"25890","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1114","203","A","P","60",54750,"54750","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1115","203","A","P","30",21,"21","WR","CampylobacterCulturable_MPNPer100ml","1","bacteriapathogens","culturable","0","Campylobacter",2,0
"1116","203","A","P","10",15290,"15290","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1117","203","C","P","60",198630,"198630","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1118","203","C","P","20",241960,"241960","TNTC","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1119","203","A","P","60",136500,"136500","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",2,0
"1120","203","D","P","30",50000,"50000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1121","203","D","P","10",99000,"99000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1122","203","C","P","5",40000,"40000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1123","203","C","P","10",110000,"110000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1124","203","A","P","10",430000,"430000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",2,0
"1125","203","D","P","60",80.1,"80.1","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1126","203","C","P","60",80000,"80000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1127","203","D","P","30",49000,"49000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1128","203","D","P","30",79.25,"79.25","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","1","EColi",2,0
"1129","203","A","P","60",38730,"38730","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1130","203","C","P","60",390,"390","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",2,0
"1131","203","B","P","5",255.4,"255.4","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1132","203","B","P","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","1","Salmonella",2,0
"1133","203","D","P","15",184.67,"184.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",2,0
"1134","203","A","P","60",23.3,"23.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",2,0
"1135","203","A","P","15",0,"0","BDL","ClostridiumCulturable_TSCF_CFUPer100ml","0","indicator","culturable","1","Clostridium",2,0
"1136","203","A","P","30",550000,"550000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",2,0
"1137","203","C","P","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",2,0
"1138","203","C","P","30",1e+05,"1e+05","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1139","203","A","P","60",210000,"210000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",2,0
"1140","203","D","P","5",66,"66","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1141","203","D","P","5",69500,"69500","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1142","203","A","P","5",13750,"13750","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1143","203","C","P","30",550,"550","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",2,0
"1144","203","B","P","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","1","Campylobacter",2,0
"1145","203","B","P","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","1","Campylobacter",2,0
"1146","203","B","P","15",1094,"1094","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",2,0
"1147","203","A","P","30",643,"643","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",2,0
"1148","203","D","P","20",54000,"54000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1149","203","D","P","60",76.8,"76.8","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1150","203","A","P","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",2,0
"1151","203","A","P","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",2,0
"1152","203","C","P","60",407000,"407000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1153","203","C","P","5",129970,"129970","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1154","203","B","P","60",200,"200","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1155","203","A","P","30",25890,"25890","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1156","203","C","P","30",241960,"241960","TNTC","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1157","203","A","P","20",420000,"420000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",2,0
"1158","203","B","P","60",2317,"2317","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",2,0
"1159","203","D","P","10",75.95,"75.95","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","1","EColi",2,0
"1160","203","C","P","20",20000,"20000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1161","203","C","P","30",244500,"244500","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1162","203","D","P","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",2,0
"1163","203","B","P","60",1300,"1300","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1164","203","D","P","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",2,0
"1165","203","A","P","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",2,0
"1166","203","B","P","30",638,"638","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",2,0
"1167","203","D","P","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",2,0
"1168","203","B","P","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","1","Salmonella",2,0
"1169","203","C","P","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",2,0
"1170","203","B","P","10",6000,"6000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1171","203","C","P","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",2,0
"1172","203","D","P","30",75.95,"75.95","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","1","EColi",2,0
"1173","203","D","P","60",359.33,"359.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",2,0
"1174","203","C","P","30",141360,"141360","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1175","203","D","P","60",31000,"31000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1176","203","C","P","15",69,"69","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",2,0
"1177","203","B","P","20",611.1,"611.1","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1178","203","B","P","60",6000,"6000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1179","203","B","P","20",2300,"2300","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1180","203","A","P","5",370000,"370000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",2,0
"1181","203","D","P","30",126.67,"126.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",2,0
"1182","203","B","P","10",272,"272","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1183","203","D","P","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",2,0
"1184","203","D","P","60",31000,"31000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1185","203","B","P","60",179.6,"179.6","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1186","203","B","P","30",32000,"32000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1187","203","C","P","10",241960,"241960","TNTC","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1188","203","C","P","60",241960,"241960","TNTC","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1189","203","D","P","20",74.25,"74.25","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","1","EColi",2,0
"1190","203","B","P","30",650.1,"650.1","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1191","203","C","P","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",2,0
"1192","203","B","P","5",52000,"52000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1193","204","C","X","5",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",2,0
"1194","204","A","X","30",2,"2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1195","204","C","X","60",147.1,"147.1","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1196","204","B","X","60",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","1","EColi0157",2,0
"1197","204","B","X","60",0.067,"0.0335","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","1","Crypto",2,0
"1198","204","D","X","5",2,"2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1199","204","C","X","60",1.05263158,"0.52631579","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",2,0
"1200","204","A","X","30",6.7,"3.35","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",2,0
"1201","204","D","X","60",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","1","EColi",2,0
"1202","204","A","X","5",65.5,"65.5","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1203","204","B","X","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","1","Campylobacter",2,0
"1204","204","B","X","30",0.1,"0.05","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","1","Crypto",2,0
"1205","204","D","X","30",2,"2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1206","204","C","X","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",2,0
"1207","204","C","X","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",2,0
"1208","204","A","X","60",51,"51","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1209","204","A","X","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",2,0
"1210","204","D","X","60",80,"80","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",2,0
"1211","204","D","X","30",107.5,"107.5","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",2,0
"1212","204","B","X","60",154,"154","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",2,0
"1213","204","C","X","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",2,0
"1214","204","A","X","30",1250,"1250","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",2,0
"1215","204","C","X","20",6,"6","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1216","204","C","X","30",8.2,"8.2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1217","204","C","X","30",21.8,"21.8","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1218","204","A","X","30",76.7,"76.7","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",2,0
"1219","204","A","X","60",36.7,"36.7","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",2,0
"1220","204","C","X","30",10,"5","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",2,0
"1221","204","C","X","60",18600,"18600","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1222","204","B","X","30",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","1","EColi0157",2,0
"1223","204","B","X","5",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",2,0
"1224","204","A","X","20",2,"2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1225","204","A","X","20",900,"900","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",2,0
"1226","204","D","X","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",2,0
"1227","204","B","X","60",0.06667,"0.033335","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","1","Giardia",2,0
"1228","204","D","X","30",5600,"5600","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1229","204","A","X","60",6.7,"3.35","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",2,0
"1230","204","D","X","30",2,"2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1231","204","D","X","60",3700,"3700","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1232","204","D","X","60",430,"430","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
"1233","204","B","X","60",0.5,"0.25","BDL","enterococciCulturableMEI_CFUPer100ML","0","indicator","culturable","0","entero",2,0
"1234","204","C","X","60",36,"36","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",2,0
"1235","204","A","X","10",2,"2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,0
"1236","204","C","X","60",52000,"52000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,0
